profile,profile_key,latitude,longitude,reference_short
Wegener_RA100_1930-10-08,2381,71.19363,-48.2655,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA120_1930-10-08,2382,71.19291,-47.6984,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA130_1930-10-08,2383,71.192557,-47.4148,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA135_1930-10-08,2384,71.19238,-47.273,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA140_1930-11-08,2385,71.1922,-47.1313,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA155_1930-11-08,2386,71.191663,-46.7059,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA160_1930-11-08,2387,71.191487,-46.5641,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA165_1930-11-08,2388,71.19131,-46.4223,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA185_1930-12-08,2389,71.19059,-45.8552,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA190_1930-12-08,2390,71.190413,-45.713433,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA205_1930-08-13,2391,71.18988,-45.2881,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA210_1930-08-13,2392,71.1897,-45.1463,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA220_1930-08-13,2393,71.189344,-44.86274,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA225_1930-08-13,2394,71.189166,-44.72096,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA230_1930-08-13,2395,71.188988,-44.57918,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA235_1930-08-13,2396,71.18881,-44.4374,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA240_1930-08-14,2397,71.18863,-44.2956,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA245_1930-08-14,2398,71.18845,-44.1538,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA255_1930-08-14,2399,71.18809,-43.8702,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA265_1930-08-14,2400,71.187737,-43.586667,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA270_1930-08-15,2401,71.18756,-43.4449,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA280_1930-08-15,2402,71.1872,-43.1613,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA285_1930-08-15,2403,71.18702,-43.0195,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA295_1930-08-15,2404,71.186667,-42.735967,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA300_1930-08-15,2405,71.18649,-42.5942,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA310_1930-08-16,2406,71.18613,-42.3106,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA320_1930-08-16,2407,71.18577,-42.027,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA325_1930-08-16,2408,71.185593,-41.885233,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA330_1930-08-16,2409,71.185417,-41.743467,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA335_1930-08-16,2410,71.18524,-41.6017,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA345_1930-08-17,2411,71.18488,-41.3181,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA350_1930-08-17,2412,71.184703,-41.176333,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA360_1930-08-17,2413,71.18435,-40.8928,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA370_1930-08-17,2414,71.18399,-40.6092,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA380_1930-08-17,2415,71.18363,-40.3256,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA385_1930-08-18,2416,71.18345,-40.1838,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA65_1930-08-24,2417,71.19488,-49.258,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA75_1930-09-29,2418,71.194521,-48.974455,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA90_1930-09-30,2419,71.19399,-48.5491,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA110_1930-01-10,2420,71.19327,-47.98195,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA200_1931-08-06,2421,71.19006,-45.4299,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA150_1931-12-06,2422,71.19184,-46.8477,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA140_1931-06-14,2423,71.1922,-47.1313,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA87_1931-06-24,2424,71.19409,-48.6342,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA87_1931-06-25,2425,71.19409,-48.6342,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA58_1931-09-07,2426,71.19513,-49.4565,"Jülg (1939), Abermann et al. (2023)"
Wegener_RA38_1931-11-07,2427,71.19584,-50.0236,"Jülg (1939), Abermann et al. (2023)"
NEEM07S3,2428,77.45,-51.06,Steen-Larsen et al. (2011)
NEEM2011S1,2429,77.45,-51.06,Sigl et al. (2013)
2009S2_Keegan,2430,77.45,-51.06,Baker et al. (2009)
NG2012,2431,75.016666,-42.533331,Freitag et al. (2021)               
ACT10A,2432,65.69671,-41.48068,Miège et al. (2013)
ACT10B,2433,65.77511,-41.86719,Miège et al. (2013)
ACT10C,2434,65.99971,-42.78305,Miège et al. (2013)
ACT11A2,2435,66.17926,-39.02047,Miège et al. (2013)
ACT11A,2436,66.18388,-39.07833,Miège et al. (2013)
ACT11B,2437,66.21741,-39.56583,Miège et al. (2013)
ACT11C,2438,66.29109,-40.7459,Miège et al. (2013)
ACT11D,2439,66.479422,-46.309558,Miège et al. (2013)
FA13A,2440,66.1812,-39.0435,Miège et al. (2013)
FA14,2441,66.1812,-39.0435,Miège et al. (2013)
GRIP,2446,72.566667,-37.616667," Johnsen, S. pers. comm. as in Spencer et al. (2001)"
Inge Lehmann,2457,77.95,-39.183333,Gow (1973) as in Spencer et al. (2001)
Site B,2506,70.659011,-35.478806,Clausen et al. (1988) as in Spencer et al. (2001)
Site E,2509,71.759261,-35.850531,Clausen et al. (1988) as in Spencer et al. (2001)
Site F,2510,71.492,-35.881231,Clausen et al. (1988) as in Spencer et al. (2001)
Site G,2511,71.15495,-35.837731,Clausen et al. (1988) as in Spencer et al. (2001)
Site A,2504,70.75,-35.958333, Alley (1987) as in Spencer et al. (2001)
"Site A, (Crete)",2505,70.634911,-35.82,Clausen et al. (1988) as in Spencer et al. (2001)
Site C,2507,70.677,-35.787,Clausen et al. (1988) as in Spencer et al. (2001)
Site H,2512,70.8651,-35.838131,Clausen et al. (1988) as in Spencer et al. (2001)
Eismitte,2456,71.75,-40.75,Bader (1954) as in Spencer et al. (2001)
Site D,2508,70.6398,-35.617806,Clausen et al. (1988) as in Spencer et al. (2001)
Site 2,2513,76.983333,-56.066667,Langway (1967) as in Spencer et al. (2001)
Camp Century,2443,77.183333,-61.166667,Kovacs et al. (1969) as in Spencer et al. (2001)
Dye3-11B-1984,2449,65.183333,-43.833333,"Clausen H.B., pers. comm. as in Spencer et al. (2001)"
Dye3-15B-1984,2450,65.183333,-43.833333,"Clausen H.B., pers. comm. as in Spencer et al. (2001)"
Dye3-16C-1984,2451,65.183333,-43.833333,"Clausen H.B., pers. comm. as in Spencer et al. (2001)"
Dye3-4B-1983,2452,65.183333,-43.833333,"Clausen H.B., pers. comm. as in Spencer et al. (2001)"
Dye3-5B-1984,2453,65.183333,-43.833333,"Clausen H.B., pers. comm. as in Spencer et al. (2001)"
Dye3-9B-1984,2454,65.183333,-43.833333,"Clausen H.B., pers. comm. as in Spencer et al. (2001)"
Dye3-station1-1983,2455,65.183333,-43.833333,"Clausen H.B., pers. comm. as in Spencer et al. (2001)"
EastGRIP,2531,75.623,-35.96,Vallelonga et al. (2014)
NGRIP_1999,2532,75.1,-42.32,Vallelonga et al. (2014)
2022-T3-15m,2533,69.780517,-47.676983,Harper and Humphrey (2022)
2022-T3-25m,2534,69.7804,-47.677233,Harper and Humphrey (2022)
2022-T3-6m,2535,69.783083,-47.668167,Harper and Humphrey (2022)
2022-T3-7m,2536,69.7807,-47.676717,Harper and Humphrey (2022)
2022-T4-25m,2537,69.820067,-47.450917,Harper and Humphrey (2022)
2018-CP-30m,2538,69.87675,-47.010867,Harper and Humphrey (2023)
2018-T5-30m,2539,69.848067,-47.274017,Harper and Humphrey (2023)
2019-T2minus-32m,2540,69.753783,-47.912117,Harper and Humphrey (2023)
2019-T2-32m,2541,69.756917,-47.880283,Harper and Humphrey (2023)
2019-T3-32m,2542,69.7817,-47.668367,Harper and Humphrey (2023)
2019-T4-32m,2543,69.82005,-47.45045,Harper and Humphrey (2023)
DYE-2,2544,66.4726,-46.282983,Reed (1966)
Camp Century (Core B62),2545,77.1714,-61.0778,Colgan et al. (2018)
FS4_20m,2546,67.01054,-46.81676,Clerx et al. (2022)
FS4_5m,2547,67.01057,-46.81684,Clerx et al. (2022)
FS5_20m,2548,67.01022,-46.46523,Clerx et al. (2022)
FS5_5m,2549,67.01028,-46.46527,Clerx et al. (2022)
FS2_12m,2550,66.98605,-47.23809,Clerx et al. (2022)
SE-Dome II (bulk),2551,67.19,-36.47,Kawakami et al. (2023)
SE-Dome II (X-ray),2552,67.19,-36.47,Kawakami et al. (2023)
Summit_EUROCORE,2561,72.58,-37.64,"Fourteau (2019a,b,c)"
